category,hour,game,lat,lon,home,win
LARCENY/THEFT,22,Game 7,-122.419374743439,37.796368112756,away,win
VANDALISM,22,Game 7,-122.416374835778,37.7644225165568,away,win
OTHER OFFENSES,22,Game 7,-122.412163194382,37.7635464709422,away,win
LIQUOR LAWS,22,Game 7,-122.408603842168,37.7994883620771,away,win
DISORDERLY CONDUCT,22,Game 7,-122.408603842168,37.7994883620771,away,win
VANDALISM,22,Game 7,-122.41318059398,37.7697620111661,away,win
VANDALISM,22,Game 7,-122.418279075012,37.7498209864471,away,win
LARCENY/THEFT,22,Game 7,-122.414317857881,37.7799444052046,away,win
VEHICLE THEFT,22,Game 7,-122.407745685863,37.7568873539955,away,win
VANDALISM,21,Game 7,-122.408595110869,37.7837069301545,away,win
ASSAULT,21,Game 7,-122.419208249507,37.7602340753605,away,win
ROBBERY,21,Game 7,-122.41029351969,37.7822305870036,away,win
ASSAULT,21,Game 7,-122.407633520742,37.7841893501425,away,win
VANDALISM,21,Game 7,-122.407633520742,37.7841893501425,away,win
VANDALISM,21,Game 7,-122.399152260199,37.7910166130682,away,win
NON-CRIMINAL,21,Game 7,-122.419884939457,37.7782510832412,away,win
OTHER OFFENSES,21,Game 7,-122.415173665801,37.7524407589917,away,win
SUSPICIOUS OCC,21,Game 7,-122.409853729941,37.7833862379382,away,win
NON-CRIMINAL,21,Game 7,-122.416583456133,37.7786591541508,away,win
LARCENY/THEFT,21,Game 7,-122.414949018134,37.7792565191771,away,win
NON-CRIMINAL,21,Game 7,-122.415508242782,37.7816542806076,away,win
ASSAULT,21,Game 7,-122.418748733523,37.7554371875097,away,win
OTHER OFFENSES,21,Game 7,-122.418748733523,37.7554371875097,away,win
LARCENY/THEFT,21,Game 7,-122.396265814237,37.7834404321177,away,win
LARCENY/THEFT,21,Game 7,-122.402005149655,37.803687099963,away,win
VANDALISM,21,Game 7,-122.412190122464,37.7550119658043,away,win
LARCENY/THEFT,21,Game 7,-122.404389314967,37.7921647064742,away,win
OTHER OFFENSES,21,Game 7,-122.404389314967,37.7921647064742,away,win
STOLEN PROPERTY,21,Game 7,-122.404389314967,37.7921647064742,away,win
LARCENY/THEFT,20,Game 7,-122.408068345148,37.7839916768161,away,win
VANDALISM,20,Game 7,-122.420010175609,37.7701099298175,away,win
ASSAULT,20,Game 7,-122.421118473704,37.7569011511725,away,win
MISSING PERSON,20,Game 7,-122.406604919508,37.7571580431915,away,win
FRAUD,20,Game 7,-122.419671780296,37.7650501214668,away,win
LARCENY/THEFT,20,Game 7,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,20,Game 7,-122.388379873919,37.7833104067015,away,win
VANDALISM,20,Game 7,-122.436863337604,37.7996199689993,away,win
ASSAULT,20,Game 7,-122.411468903052,37.7795579712601,away,win
SUSPICIOUS OCC,20,Game 7,-122.407110077805,37.7986457830055,away,win
ASSAULT,20,Game 7,-122.399833846531,37.7810432179334,away,win
LARCENY/THEFT,20,Game 7,-122.417448582701,37.7786438096934,away,win
NON-CRIMINAL,20,Game 7,-122.420576428438,37.782453353282,away,win
NON-CRIMINAL,20,Game 7,-122.408597386677,37.789224205873,away,win
LARCENY/THEFT,20,Game 7,-122.42144246366,37.7726384794114,away,win
LARCENY/THEFT,20,Game 7,-122.393622739343,37.7830791191471,away,win
LARCENY/THEFT,20,Game 7,-122.443977601787,37.7974516211867,away,win
VEHICLE THEFT,20,Game 7,-122.418636069858,37.7726021051144,away,win
LARCENY/THEFT,20,Game 7,-122.419735983257,37.7939104289447,away,win
OTHER OFFENSES,19,Game 7,-122.41248326348,37.7706305910776,away,win
LARCENY/THEFT,19,Game 7,-122.407614885996,37.7764872665748,away,win
LARCENY/THEFT,19,Game 7,-122.408496298209,37.786296190453,away,win
NON-CRIMINAL,19,Game 7,-122.403143342356,37.7946660680883,away,win
VEHICLE THEFT,19,Game 7,-122.423404604063,37.7873381901532,away,win
SUSPICIOUS OCC,19,Game 7,-122.406539115148,37.7564864109309,away,win
LARCENY/THEFT,19,Game 7,-122.411279189969,37.7715785765043,away,win
NON-CRIMINAL,19,Game 7,-122.409686191837,37.7862042105295,away,win
LARCENY/THEFT,19,Game 7,-122.419458073153,37.7844990197997,away,win
LARCENY/THEFT,19,Game 7,-122.398758596964,37.776568769743,away,win
BURGLARY,18,Game 7,-122.407612885387,37.7884486019705,away,win
LARCENY/THEFT,18,Game 7,-122.404270179486,37.7844788538745,away,win
LARCENY/THEFT,18,Game 7,-122.407845374111,37.7850943210103,away,win
NON-CRIMINAL,18,Game 7,-122.416769999704,37.7795845776674,away,win
LARCENY/THEFT,18,Game 7,-122.410932750782,37.769411384942,away,win
LARCENY/THEFT,18,Game 7,-122.401857374739,37.7966261239618,away,win
LARCENY/THEFT,18,Game 7,-122.39951108061,37.7969248970462,away,win
MISSING PERSON,18,Game 7,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,18,Game 7,-122.413814292432,37.8070362071183,away,win
NON-CRIMINAL,18,Game 7,-122.419916164613,37.7791854168673,away,win
ASSAULT,18,Game 7,-122.392773013909,37.7770867759344,away,win
LOITERING,18,Game 7,-122.392773013909,37.7770867759344,away,win
LARCENY/THEFT,18,Game 7,-122.397237053315,37.7859629405452,away,win
BURGLARY,18,Game 7,-122.399736004809,37.7917834029475,away,win
NON-CRIMINAL,18,Game 7,-122.39998111124,37.7776242389287,away,win
NON-CRIMINAL,18,Game 7,-122.419916164613,37.7791854168673,away,win
ASSAULT,18,Game 7,-122.411359138357,37.7764944808779,away,win
VANDALISM,18,Game 7,-122.398932711095,37.7837848211584,away,win
LARCENY/THEFT,18,Game 7,-122.398758596964,37.776568769743,away,win
LARCENY/THEFT,18,Game 7,-122.409924033746,37.7775530955225,away,win
VEHICLE THEFT,18,Game 7,-122.405618998022,37.7785045190918,away,win
VANDALISM,18,Game 7,-122.416818891994,37.7769362014881,away,win
BURGLARY,18,Game 7,-122.40271197324,37.7900283997728,away,win
BURGLARY,17,Game 7,-122.40271197324,37.7900283997728,away,win
OTHER OFFENSES,17,Game 7,-122.406520987144,37.7850629421661,away,win
BURGLARY,17,Game 7,-122.40801449292,37.7859507767613,away,win
LARCENY/THEFT,17,Game 7,-122.40801449292,37.7859507767613,away,win
DRUG/NARCOTIC,17,Game 7,-122.40801449292,37.7859507767613,away,win
LARCENY/THEFT,17,Game 7,-122.41248326348,37.7706305910776,away,win
LARCENY/THEFT,17,Game 7,-122.407844136792,37.7767462195389,away,win
ASSAULT,17,Game 7,-122.413354187018,37.7690748003847,away,win
WARRANTS,17,Game 7,-122.413354187018,37.7690748003847,away,win
OTHER OFFENSES,17,Game 7,-122.417201182657,37.7507046984566,away,win
LARCENY/THEFT,17,Game 7,-122.41248326348,37.7706305910776,away,win
LARCENY/THEFT,17,Game 7,-122.435679786498,37.7980205895825,away,win
LARCENY/THEFT,17,Game 7,-122.421096796936,37.7842937802977,away,win
VANDALISM,17,Game 7,-122.414878527767,37.8035408565775,away,win
LARCENY/THEFT,17,Game 7,-122.41248326348,37.7706305910776,away,win
NON-CRIMINAL,17,Game 7,-122.416099193953,37.7849300262869,away,win
OTHER OFFENSES,17,Game 7,-122.406508487003,37.7803313209065,away,win
LARCENY/THEFT,16,Game 7,-122.39427843762,37.7899248361611,away,win
LARCENY/THEFT,16,Game 7,-122.39267083933,37.7823985353293,away,win
OTHER OFFENSES,16,Game 7,-122.39267083933,37.7823985353293,away,win
NON-CRIMINAL,16,Game 7,-122.415444159886,37.7780245674641,away,win
LARCENY/THEFT,16,Game 7,-122.406564563454,37.7870921918189,away,win
OTHER OFFENSES,16,Game 7,-122.418736143416,37.7667382300458,away,win
WEAPON LAWS,16,Game 7,-122.413358051141,37.7876637195721,away,win
WEAPON LAWS,16,Game 7,-122.413358051141,37.7876637195721,away,win
WEAPON LAWS,16,Game 7,-122.413358051141,37.7876637195721,away,win
LARCENY/THEFT,16,Game 7,-122.405895369887,37.7867342184983,away,win
LARCENY/THEFT,16,Game 7,-122.411071423064,37.7817511307229,away,win
SUSPICIOUS OCC,16,Game 7,-122.403890955445,37.7824014072132,away,win
ROBBERY,16,Game 7,-122.420001436964,37.7740948566882,away,win
ASSAULT,16,Game 7,-122.420001436964,37.7740948566882,away,win
ASSAULT,16,Game 7,-122.420001436964,37.7740948566882,away,win
NON-CRIMINAL,16,Game 7,-122.416583456133,37.7786591541508,away,win
NON-CRIMINAL,15,Game 7,-122.405832474482,37.7857446545609,away,win
OTHER OFFENSES,15,Game 7,-122.406481972743,37.7827317884887,away,win
DRUG/NARCOTIC,15,Game 7,-122.419515708406,37.7634292328496,away,win
OTHER OFFENSES,15,Game 7,-122.419515708406,37.7634292328496,away,win
STOLEN PROPERTY,15,Game 7,-122.419515708406,37.7634292328496,away,win
ASSAULT,15,Game 7,-122.41371122073,37.7796660426062,away,win
WARRANTS,15,Game 7,-122.41371122073,37.7796660426062,away,win
LARCENY/THEFT,15,Game 7,-122.422857719558,37.8054440413944,away,win
NON-CRIMINAL,14,Game 7,-122.416710431543,37.7692014949216,away,win
ASSAULT,14,Game 7,-122.406539115148,37.7564864109309,away,win
OTHER OFFENSES,14,Game 7,-122.418600974625,37.7802607511192,away,win
OTHER OFFENSES,14,Game 7,-122.418600974625,37.7802607511192,away,win
VANDALISM,14,Game 7,-122.412933062384,37.7739274524819,away,win
LARCENY/THEFT,14,Game 7,-122.417975390351,37.7737509379648,away,win
MISSING PERSON,14,Game 7,-122.407999186749,37.7778241673064,away,win
LARCENY/THEFT,14,Game 7,-122.428494487792,37.7999449276228,away,win
LARCENY/THEFT,14,Game 7,-122.409939286664,37.7784153777349,away,win
LARCENY/THEFT,14,Game 7,-122.406481972743,37.7827317884887,away,win
OTHER OFFENSES,14,Game 7,-122.400194768944,37.7900527936016,away,win
EMBEZZLEMENT,14,Game 7,-122.413259498719,37.7829514828801,away,win
OTHER OFFENSES,13,Game 7,-122.403404791479,37.775420706711,away,win
FORGERY/COUNTERFEITING,13,Game 7,-122.406249619336,37.795117116509,away,win
ASSAULT,13,Game 7,-122.402142725311,37.7791933366389,away,win
NON-CRIMINAL,13,Game 7,-122.417044292614,37.7895952774322,away,win
LARCENY/THEFT,13,Game 7,-122.413259498719,37.7829514828801,away,win
LARCENY/THEFT,13,Game 7,-122.397450736688,37.7895861933973,away,win
NON-CRIMINAL,13,Game 7,-122.421798040888,37.7964404207928,away,win
NON-CRIMINAL,13,Game 7,-122.410774214375,37.8084350175869,away,win
LARCENY/THEFT,13,Game 7,-122.412803753,37.8057739875696,away,win
LARCENY/THEFT,13,Game 7,-122.404026293246,37.7691750639058,away,win
VANDALISM,13,Game 7,-122.418201870328,37.7863251027379,away,win
LARCENY/THEFT,13,Game 7,-122.419919493342,37.8076403511907,away,win
NON-CRIMINAL,13,Game 7,-122.403404791479,37.775420706711,away,win
VEHICLE THEFT,12,Game 7,-122.416949126396,37.7995236495692,away,win
OTHER OFFENSES,12,Game 7,-122.416949126396,37.7995236495692,away,win
STOLEN PROPERTY,12,Game 7,-122.416949126396,37.7995236495692,away,win
WARRANTS,12,Game 7,-122.418049946137,37.7650940324026,away,win
LARCENY/THEFT,12,Game 7,-122.401833062479,37.7890397716649,away,win
LARCENY/THEFT,12,Game 7,-122.400194768944,37.7900527936016,away,win
NON-CRIMINAL,12,Game 7,-122.400194768944,37.7900527936016,away,win
OTHER OFFENSES,12,Game 7,-122.400194768944,37.7900527936016,away,win
OTHER OFFENSES,12,Game 7,-122.400194768944,37.7900527936016,away,win
FRAUD,12,Game 7,-122.412907007898,37.7895783628974,away,win
DRUNKENNESS,12,Game 7,-122.426384450806,37.764643937262,away,win
WARRANTS,12,Game 7,-122.426384450806,37.764643937262,away,win
ASSAULT,12,Game 7,-122.412192555721,37.7816045741252,away,win
OTHER OFFENSES,12,Game 7,-122.412192555721,37.7816045741252,away,win
VANDALISM,12,Game 7,-122.412192555721,37.7816045741252,away,win
LARCENY/THEFT,12,Game 7,-122.417975390351,37.7737509379648,away,win
WARRANTS,12,Game 7,-122.417975390351,37.7737509379648,away,win
LARCENY/THEFT,12,Game 7,-122.41248326348,37.7706305910776,away,win
ROBBERY,12,Game 7,-122.405254463024,37.7892525040522,away,win
OTHER OFFENSES,11,Game 7,-122.417185210419,37.7627583408182,away,win
FORGERY/COUNTERFEITING,11,Game 7,-122.416991089644,37.777074192256,away,win
LARCENY/THEFT,11,Game 7,-122.405294845215,37.7863072236365,away,win
NON-CRIMINAL,11,Game 7,-122.414302052544,37.781863316866,away,win
LARCENY/THEFT,11,Game 7,-122.422968948382,37.7944069848967,away,win
LARCENY/THEFT,11,Game 7,-122.420691680792,37.7905770710537,away,win
NON-CRIMINAL,11,Game 7,-122.403404791479,37.775420706711,away,win
VEHICLE THEFT,10,Game 7,-122.409636357172,37.7901077124214,away,win
VANDALISM,10,Game 7,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,10,Game 7,-122.406690592261,37.7852071918419,away,win
OTHER OFFENSES,10,Game 7,-122.420337977211,37.7812881245951,away,win
LARCENY/THEFT,10,Game 7,-122.403404791479,37.775420706711,away,win
NON-CRIMINAL,10,Game 7,-122.410928353347,37.7836778741124,away,win
SUSPICIOUS OCC,10,Game 7,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,10,Game 7,-122.407612885387,37.7884486019705,away,win
LARCENY/THEFT,10,Game 7,-122.406977563692,37.789918101686,away,win
LARCENY/THEFT,10,Game 7,-122.418736143416,37.7667382300458,away,win
LARCENY/THEFT,10,Game 7,-122.40556507281,37.8066171530971,away,win
LARCENY/THEFT,10,Game 7,-122.420817675346,37.7544878225551,away,win
WARRANTS,9,Game 7,-122.416315638987,37.7943519737956,away,win
DRUNKENNESS,9,Game 7,-122.41322559209,37.8041078088354,away,win
OTHER OFFENSES,9,Game 7,-122.41322559209,37.8041078088354,away,win
OTHER OFFENSES,9,Game 7,-122.403404791479,37.775420706711,away,win
OTHER OFFENSES,9,Game 7,-122.403404791479,37.775420706711,away,win
BRIBERY,9,Game 7,-122.403404791479,37.775420706711,away,win
ASSAULT,9,Game 7,-122.422172980067,37.7851667231765,away,win
OTHER OFFENSES,9,Game 7,-122.419183096362,37.7830998244592,away,win
NON-CRIMINAL,9,Game 7,-122.391769519212,37.7821670175043,away,win
OTHER OFFENSES,8,Game 7,-122.404071611406,37.7772741854354,away,win
OTHER OFFENSES,8,Game 7,-122.421033090567,37.79193935048,away,win
NON-CRIMINAL,8,Game 7,-122.421033090567,37.79193935048,away,win
VANDALISM,8,Game 7,-122.416280805077,37.8062946812333,away,win
ASSAULT,7,Game 7,-122.412515341356,37.7804777480508,away,win
NON-CRIMINAL,7,Game 7,-122.399911318801,37.7905596637863,away,win
LARCENY/THEFT,7,Game 7,-122.418333696264,37.7982754745477,away,win
ASSAULT,7,Game 7,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,7,Game 7,-122.425300930134,37.8050769933248,away,win
MISSING PERSON,7,Game 7,-122.407999186749,37.7778241673064,away,win
LARCENY/THEFT,6,Game 7,-122.402591782252,37.8032219444332,away,win
SUSPICIOUS OCC,6,Game 7,-122.41113552527,37.8058701106587,away,win
LARCENY/THEFT,5,Game 7,-122.416578493475,37.773907074489,away,win
BURGLARY,4,Game 7,-122.421387229832,37.793700947263,away,win
ROBBERY,2,Game 7,-122.419671780296,37.7650501214668,away,win
ASSAULT,2,Game 7,-122.419671780296,37.7650501214668,away,win
ASSAULT,1,Game 7,-122.422250532901,37.7568888925131,away,win
OTHER OFFENSES,1,Game 7,-122.427826729564,37.8008851555975,away,win
WARRANTS,1,Game 7,-122.404862572616,37.7735939535174,away,win
LARCENY/THEFT,1,Game 7,-122.422840794653,37.7845455355216,away,win
LARCENY/THEFT,0,Game 7,-122.413259498719,37.7829514828801,away,win
ASSAULT,0,Game 7,-122.415173665801,37.7524407589917,away,win
NON-CRIMINAL,0,Game 7,-122.415173665801,37.7524407589917,away,win
ASSAULT,0,Game 7,-122.417641342653,37.7871735250079,away,win
WEAPON LAWS,0,Game 7,-122.417641342653,37.7871735250079,away,win
SECONDARY CODES,0,Game 7,-122.404282497745,37.7982249345487,away,win
OTHER OFFENSES,0,Game 7,-122.404282497745,37.7982249345487,away,win
VEHICLE THEFT,0,Game 7,-122.421546665346,37.7528561883583,away,win
FORGERY/COUNTERFEITING,0,Game 7,-122.403404791479,37.775420706711,away,win
OTHER OFFENSES,0,Game 7,-122.407633520742,37.7841893501425,away,win
